document,source_sha256,line,text,verification_status,evidence,evidence_boundary
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,1,你现在负责本项目的 Phase -1：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,195,必须从 repo/旧报告中找到准确来源。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,197,确认：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,199,subjects,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,200,3 force levels,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,201,channels,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,202,gestures,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,203,sampling rate,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,204,file layout,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,206,历史 benchmark 必须下载。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,208,角色：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,210,HISTORICAL FORCE BENCHMARK,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,212,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,213,B. LibEMG Contraction Intensity dataset,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,214,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,216,寻找 LibEMG 官方 dataset registry 中：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,218,Contraction Intensity dataset,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,220,核实：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,222,约 10 participants,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,223,8 EMG channels,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,224,~1000 Hz,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,225,7 gestures,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,226,multiple force/intensity levels,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,228,目的：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,230,作为比旧 DS2 更接近,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,231,“多通道 wearable force robustness”,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,232,的新 benchmark。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,234,重点判断：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,236,它是否有明确 force protocol？,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,237,force 是否为主观/目标 contraction？,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,238,有多少 repetitions？,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,240,如果条件符合：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,242,优先下载。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,244,角色：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,246,PRIMARY FORCE GENERALIZATION,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,248,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,249,C. LibEMG Electrode Shift dataset,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,250,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,252,寻找 LibEMG 官方：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,254,Electrode Shift dataset,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,256,已知候选特征大致为：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,258,21 participants,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,259,8-channel Myo armband,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,260,200 Hz,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,262,但必须自行验证官方 metadata。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,264,这是当前非常重要的数据集。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,266,目的：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,268,直接测试：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,270,electrode shift,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,271,channel topology drift,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,272,wearing robustness,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,273,RLCS,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,274,ring covariance,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,275,personal/session calibration,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,277,优先级：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,279,VERY HIGH,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,281,如果可以正常获取：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,282,必须下载。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,284,角色：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,286,PRIMARY WEARING BENCHMARK,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,288,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,289,D. UniBo-INAIL,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,290,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,292,寻找官方 GitHub / publication。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,294,核实：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,296,7 subjects,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,297,8 acquisition days/sessions,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,298,4 arm postures,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,299,4-channel sEMG,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,300,6 gesture classes,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,302,这是很重要的 factorial benchmark。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,304,它可以同时验证：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,306,cross-day,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,307,posture,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,308,subject,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,309,day × posture interaction,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,310,few-shot session calibration,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,312,必须完整下载。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,314,角色：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,316,PRIMARY DAY × POSTURE BENCHMARK,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,318,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,319,E. EMG-EPN612,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,320,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
